date,region.ce.braslovče,region.ce.celje,region.ce.gornji_grad,region.ce.kozje,region.ce.laško,region.ce.luče,region.ce.mozirje,region.ce.nazarje,region.ce.podčetrtek,region.ce.polzela,region.ce.prebold,region.ce.rečica_ob_savinji,region.ce.rogaška_slatina,region.ce.slovenske_konjice,region.ce.velenje,region.ce.vojnik,region.ce.vransko,region.ce.zreče,region.ce.šentjur,region.ce.šmarje_pri_jelšah,region.ce.šmartno_ob_paki,region.ce.šoštanj,region.ce.štore,region.ce.žalec,region.kk.brežice,region.kk.krško,region.kk.radeče,region.kk.sevnica,region.kp.divača,region.kp.izola,region.kp.koper,region.kp.piran,region.kr.bled,region.kr.bohinj,region.kr.cerklje_na_gorenjskem,region.kr.gorenja_vas-poljane,region.kr.gorje,region.kr.jesenice,region.kr.kranj,region.kr.kranjska_gora,region.kr.naklo,region.kr.preddvor,region.kr.radovljica,region.kr.tržič,region.kr.šenčur,region.kr.škofja_loka,region.kr.železniki,region.kr.žirovnica,region.lj.borovnica,region.lj.brezovica,region.lj.dobrepolje,region.lj.dobrova-polhov_gradec,region.lj.dol_pri_ljubljani,region.lj.domžale,region.lj.grosuplje,region.lj.horjul,region.lj.ivančna_gorica,region.lj.kamnik,region.lj.komenda,region.lj.ljubljana,region.lj.log-dragomer,region.lj.logatec,region.lj.lukovica,region.lj.medvode,region.lj.mengeš,region.lj.moravče,region.lj.trzin,region.lj.velike_lašče,region.lj.vrhnika,region.lj.škofljica,region.lj.šmartno_pri_litiji,region.mb.benedikt,region.mb.cerkvenjak,region.mb.cirkulane,region.mb.destrnik,region.mb.dornava,region.mb.duplek,region.mb.gorišnica,region.mb.hajdina,region.mb.hoče-slivnica,region.mb.juršinci,region.mb.kidričevo,region.mb.lenart,region.mb.lovrenc_na_pohorju,region.mb.majšperk,region.mb.makole,region.mb.maribor,region.mb.markovci,region.mb.miklavž_na_dravskem_polju,region.mb.oplotnica,region.mb.ormož,region.mb.pesnica,region.mb.podlehnik,region.mb.poljčane,region.mb.ptuj,region.mb.rače-fram,region.mb.ruše,region.mb.selnica_ob_dravi,region.mb.slovenska_bistrica,region.mb.starše,region.mb.sveti_jurij_v_slovenskih_goricah,region.mb.sveti_tomaž,region.mb.videm,region.mb.šentilj,region.mb.žetale,region.ms.apače,region.ms.beltinci,region.ms.gornja_radgona,region.ms.gornji_petrovci,region.ms.kuzma,region.ms.lendava,region.ms.ljutomer,region.ms.moravske_toplice,region.ms.murska_sobota,region.ms.puconci,region.ms.radenci,region.ms.razkrižje,region.ms.rogašovci,region.ms.sveti_jurij_ob_ščavnici,region.ms.velika_polana,region.ng.brda,region.ng.cerkno,region.ng.idrija,region.ng.nova_gorica,region.ng.renče-vogrsko,region.ng.tolmin,region.ng.vipava,region.ng.šempeter-vrtojba,region.nm.dolenjske_toplice,region.nm.kočevje,region.nm.metlika,region.nm.mirna,region.nm.mirna_peč,region.nm.novo_mesto,region.nm.ribnica,region.nm.sodražica,region.nm.straža,region.nm.trebnje,region.nm.črnomelj,region.nm.šentjernej,region.nm.šentrupert,region.nm.škocjan,region.nm.šmarješke_toplice,region.nm.žužemberk,region.po.bloke,region.po.cerknica,region.po.ilirska_bistrica,region.po.postojna,region.sg.dravograd,region.sg.mežica,region.sg.muta,region.sg.podvelka,region.sg.prevalje,region.sg.radlje_ob_dravi,region.sg.ravne_na_koroškem,region.sg.ribnica_na_pohorju,region.sg.slovenj_gradec,region.sg.vuzenica,region.sg.črna_na_koroškem,region.za.hrastnik,region.za.litija,region.za.trbovlje,region.za.zagorje_ob_savi
2020-11-08,,9,,1,,,,,1,1,,2,4,2,6,3,,,3,39,1,3,,,13,1,1,36,1,,1,1,2,2,1,1,1,11,17,,2,2,3,2,1,16,1,2,1,3,1,,,14,6,6,2,1,1,41,1,,1,1,4,,,1,,2,1,1,,2,1,,,,2,,1,1,2,1,1,,25,1,1,4,2,1,1,,10,1,1,,2,,,1,5,3,,,1,4,1,2,2,22,,2,1,1,,,1,,,1,,2,3,2,5,,2,3,17,1,,1,,,,4,12,4,1,,,1,1,,1,,5,1,1,,1,4,2,1,10,1,1,12,1,3,3
2020-11-09,,9,,1,,,,,1,1,,3,4,2,7,3,,,4,39,1,3,,,13,1,1,36,1,,1,1,2,2,1,1,1,11,17,,2,2,3,2,1,17,2,2,1,3,1,,,15,7,6,2,3,1,44,1,,1,1,4,,,1,,2,1,1,,2,1,,,,2,,1,1,2,1,1,,25,1,1,4,3,1,1,,10,1,1,,2,,,1,5,3,,1,1,4,1,2,2,22,,3,1,1,,,1,,,1,,3,4,2,5,,2,4,18,1,,2,,,,4,13,4,1,,,1,1,,1,,5,1,1,,1,4,2,1,10,1,1,12,1,3,4
2020-11-10,,9,,1,1,,,,1,1,,3,4,2,7,3,,,4,39,1,3,,1,13,1,1,37,1,,1,1,2,2,1,1,1,12,22,1,2,2,3,2,1,17,2,2,1,3,1,,,15,10,6,2,3,1,44,1,,2,1,5,,,1,,2,1,1,,2,1,,,1,2,,1,1,3,1,1,,27,1,2,4,3,2,1,,10,1,1,,2,,,1,5,3,1,1,1,4,1,2,2,22,,3,1,1,,,1,,,1,,5,5,2,5,,2,4,18,1,,4,,,,4,13,4,1,,,1,1,,2,,5,1,1,,1,4,3,1,11,1,1,12,1,3,4
2020-11-11,,11,1,1,1,,,,1,1,,3,4,3,7,3,,,4,40,2,3,,1,13,1,1,38,1,,1,1,2,2,1,1,1,12,25,1,2,2,3,2,1,17,2,2,1,3,1,,,15,13,6,2,4,2,46,1,,2,1,5,,,1,,2,1,1,,2,1,,,1,2,,1,1,4,1,1,1,29,1,2,4,3,2,1,,16,1,1,1,3,,,1,5,3,1,1,1,4,1,2,2,22,,3,1,1,,,1,,,1,,5,6,2,5,,2,4,18,1,,5,,,,4,13,4,1,,1,1,1,,3,,6,1,1,,1,4,3,1,12,1,1,12,1,3,5
2020-11-12,,11,1,1,1,,,,1,1,,3,5,3,7,4,,,4,40,2,3,1,1,13,1,1,39,1,,1,1,2,2,1,1,1,12,27,1,2,2,3,2,1,18,3,3,1,3,1,,,16,17,6,2,4,2,49,1,,2,1,5,,,1,,2,1,1,,2,1,,,1,2,,1,1,4,1,2,1,30,1,2,4,3,2,2,,18,1,1,1,3,,,1,6,3,1,1,1,5,1,2,2,22,1,3,1,1,,,1,,,1,,5,6,2,5,,3,4,18,1,,6,,,,4,14,4,1,,1,1,1,,3,,6,1,1,,1,4,3,1,13,1,1,12,1,3,5
2020-11-13,,11,2,1,1,,,,1,1,,3,5,3,9,4,,,4,40,2,3,1,1,13,1,1,41,1,,1,1,2,2,1,1,1,12,28,1,2,2,5,2,1,19,3,3,1,3,1,,,16,17,6,2,4,2,52,1,,2,1,6,,,1,,3,1,1,,3,2,,,1,2,,1,1,4,1,2,1,32,1,2,4,3,2,2,,20,1,1,1,3,,,1,7,3,1,2,1,5,1,2,3,22,1,3,1,1,1,,1,,,1,1,6,7,2,5,,3,4,18,1,,8,,,,4,14,4,1,1,1,1,1,,3,,6,1,1,,1,5,3,1,14,1,1,12,1,4,6
2020-11-14,,12,2,1,2,,,,1,1,1,3,5,3,9,5,,,4,40,2,3,1,1,13,1,1,41,1,1,1,1,2,2,3,1,1,12,28,1,2,2,5,2,1,20,3,3,1,3,1,,,16,18,6,2,5,3,55,1,,2,1,7,,,1,,3,1,1,,3,2,,,1,2,,1,1,4,1,2,1,32,1,2,4,3,3,2,,20,1,1,1,3,,,1,7,3,1,2,1,5,1,2,3,22,1,3,1,1,1,,1,,1,1,1,6,8,2,5,,3,4,18,1,,8,,,,5,14,4,1,1,1,1,1,,3,,6,1,1,,1,6,3,1,14,1,1,12,1,4,6
2020-11-15,,13,2,2,2,,1,,1,1,1,3,5,3,11,5,,,5,40,2,3,1,1,13,1,2,41,1,1,1,1,2,2,3,1,2,12,28,1,2,2,5,2,1,20,3,3,1,3,1,,,17,19,6,2,5,3,55,1,,2,1,9,,,1,,3,1,1,,3,2,,,1,2,,1,1,4,1,2,1,33,1,2,4,3,3,2,1,21,1,2,1,5,,,1,7,3,1,2,1,5,1,2,3,22,1,3,1,1,1,,1,,1,1,1,7,8,2,5,,3,4,18,1,,8,,,,8,15,4,1,1,1,1,1,,3,,6,1,1,,1,6,3,1,15,1,1,12,1,4,6
2020-11-16,,13,2,2,2,,1,,1,1,1,3,5,3,12,5,,,5,40,2,3,1,1,13,1,2,41,1,1,1,1,2,2,3,1,2,12,28,1,2,2,5,4,2,21,3,3,1,3,1,,,19,20,6,2,5,3,58,1,,2,1,11,,,1,,3,1,1,,3,2,,,3,2,,1,1,4,1,2,1,34,1,2,4,3,3,2,1,21,1,2,1,6,,,1,7,3,1,2,2,5,1,2,5,22,1,3,1,1,1,1,1,,1,1,1,7,8,2,5,,3,4,18,1,,15,,,,8,15,4,1,1,1,1,1,,4,,6,1,1,,1,6,3,1,15,1,1,12,1,5,6
2020-11-17,,13,2,2,2,,1,,1,1,1,3,5,4,12,5,,,5,40,2,3,1,1,13,1,2,41,1,1,1,1,2,2,3,1,2,12,30,1,2,2,5,4,2,21,3,3,1,3,1,,,19,20,6,2,5,3,65,1,1,2,1,11,1,,1,,4,1,1,,3,3,,,3,2,,1,1,4,1,2,1,37,1,2,4,3,3,2,1,25,1,2,1,10,,1,1,7,3,1,2,3,5,1,2,5,22,1,3,1,1,1,1,1,,1,1,2,8,8,2,5,,3,4,18,1,,15,,,,8,15,5,1,1,1,1,1,,4,1,6,1,1,,1,6,3,1,15,1,1,12,1,5,6
2020-11-18,,14,2,2,2,,1,,1,1,1,3,5,4,13,5,,,5,40,2,3,1,1,13,1,2,41,1,1,1,3,2,2,3,1,2,12,30,1,2,2,7,4,2,21,3,3,1,3,1,,,21,20,6,2,5,3,68,1,1,2,1,12,1,,1,1,4,1,1,,3,4,,,3,2,,1,1,4,1,2,1,39,1,2,4,3,3,2,1,26,1,2,1,11,,1,1,7,3,1,2,3,6,1,4,5,22,1,4,1,1,1,1,1,,2,1,2,9,8,2,5,,3,4,18,1,,20,,,,8,15,5,1,1,1,1,1,,4,1,9,1,1,1,1,6,3,1,15,1,1,12,3,5,6
2020-11-19,,14,3,2,2,,1,,1,1,1,3,5,4,13,5,,,5,40,2,3,1,1,13,1,2,41,1,1,1,3,3,2,3,1,2,12,33,1,2,3,7,4,2,21,3,3,1,3,1,,,21,20,6,2,6,3,70,1,1,2,1,12,1,,1,1,4,1,1,,3,5,,,4,2,1,1,1,4,1,2,1,40,1,2,4,3,3,2,1,26,1,2,1,13,,1,1,7,3,1,2,3,6,1,5,7,23,1,4,1,1,1,1,1,,2,1,3,10,8,2,5,,3,4,18,1,,21,,,,9,15,5,1,1,1,1,1,,6,1,11,1,1,1,2,7,3,1,16,1,1,12,3,5,6
2020-11-20,1,16,3,2,2,,1,,1,1,1,3,5,4,13,5,,,5,40,2,3,1,1,13,2,2,41,1,1,1,3,3,2,3,2,2,12,33,1,2,3,7,4,2,21,3,3,1,3,1,,,21,21,6,2,6,3,73,1,1,2,1,13,2,1,1,1,4,1,1,,3,5,,,4,2,1,1,1,4,1,3,1,42,1,2,4,3,3,2,1,26,1,2,1,13,,1,1,7,3,1,2,4,6,1,5,7,23,1,4,1,1,1,1,1,,2,1,5,12,8,2,5,,3,5,18,1,,22,,,,9,15,5,1,1,1,2,1,,7,1,11,1,1,1,4,7,3,1,16,1,1,12,3,5,7
2020-11-21,1,16,3,2,2,,1,,1,1,1,3,5,4,13,5,,,6,40,2,3,1,1,13,2,2,41,1,1,1,5,3,2,3,2,2,12,33,1,2,3,7,4,2,21,3,3,1,3,1,,,22,22,6,2,6,3,75,1,1,2,1,13,2,1,1,1,4,1,1,1,3,5,,,4,2,1,1,1,4,1,3,1,42,1,2,4,3,3,2,1,26,1,2,1,13,,1,1,7,3,1,2,4,7,1,5,7,23,1,4,1,1,1,1,1,,3,1,5,12,8,2,5,,3,5,18,1,,25,,,,9,15,5,1,1,1,2,1,,7,2,11,1,1,1,4,7,3,1,17,1,1,12,3,5,7
2020-11-22,1,16,3,2,2,,1,,1,1,1,3,5,5,13,5,1,1,6,40,2,3,1,1,14,2,2,41,1,1,1,5,3,2,3,2,2,12,33,1,2,3,7,4,3,21,3,3,1,3,1,,1,24,24,6,2,8,3,79,1,1,2,1,15,2,1,1,1,4,1,1,1,3,5,,,4,2,1,1,1,4,1,3,1,43,1,2,4,5,3,2,3,27,1,2,1,13,,1,1,7,3,1,2,4,7,1,5,9,23,1,5,1,1,1,1,1,,3,1,6,14,8,2,5,,3,5,18,1,,29,1,,,10,16,5,1,1,1,2,1,,7,3,12,1,1,1,5,8,3,1,18,1,1,12,3,5,7
2020-11-23,1,16,3,2,2,,1,,1,2,1,3,5,5,13,5,1,1,9,40,2,3,1,1,14,2,2,43,1,1,1,5,3,2,3,2,2,13,34,1,2,3,8,4,3,21,3,3,1,3,1,,1,24,24,6,3,8,3,83,1,2,2,1,15,3,1,1,2,4,1,1,1,3,5,,,4,2,1,1,1,5,1,3,1,49,1,2,4,5,3,2,4,28,1,2,1,14,,1,1,7,3,1,2,4,7,1,5,9,23,1,5,1,1,1,1,1,,4,1,7,18,8,2,5,,3,5,18,1,,31,1,,,10,16,5,1,1,1,2,1,,7,3,12,2,2,1,6,8,3,1,19,1,1,12,3,5,8
2020-11-24,1,16,3,2,2,,1,,1,2,1,3,5,5,13,6,1,1,9,41,2,3,1,1,14,2,2,43,1,1,1,6,3,2,3,2,2,13,36,1,2,3,8,4,3,21,3,3,2,3,1,,1,25,24,6,3,9,3,85,1,2,2,1,15,3,1,1,2,4,1,1,1,3,5,,1,4,2,2,1,1,5,1,4,1,51,1,2,4,5,3,2,4,32,1,2,2,14,,1,1,7,3,1,2,4,7,1,5,10,23,1,6,1,1,1,1,1,,4,1,7,19,9,2,5,,3,5,18,1,,33,1,,,10,16,5,1,1,1,2,1,,7,3,13,2,2,1,6,8,3,1,20,1,1,12,4,6,10
2020-11-25,1,16,3,2,2,,1,,1,2,1,3,6,5,13,6,1,1,9,41,2,3,1,1,14,2,2,44,1,1,1,9,3,2,3,2,2,13,36,1,2,3,8,4,3,23,3,3,2,3,1,,1,25,24,6,3,9,3,88,1,2,2,1,16,3,1,1,2,4,1,1,1,3,5,,1,5,2,3,1,1,7,1,4,1,52,1,2,4,5,4,2,4,35,2,2,2,14,,1,1,7,3,1,2,4,7,1,5,11,24,1,6,1,3,1,1,1,,6,1,7,20,9,2,5,1,3,5,18,1,,34,1,,,10,16,5,1,1,1,2,1,,7,3,13,2,2,1,7,11,4,1,21,1,1,13,4,6,12
2020-11-26,1,16,3,2,2,,1,,1,2,1,3,6,5,13,6,1,1,10,41,2,3,1,1,15,2,2,44,1,1,1,11,3,2,3,2,2,13,38,1,2,3,8,4,3,23,3,3,2,3,1,,1,25,24,7,3,10,3,92,1,2,2,1,16,3,1,1,2,4,1,1,1,3,5,,1,7,2,4,2,1,8,1,4,1,53,2,2,4,7,4,2,4,37,2,2,2,14,,1,1,7,3,1,2,4,7,1,5,11,24,1,8,1,3,1,1,1,,6,1,7,21,9,2,5,1,3,5,18,1,,36,1,,,10,16,5,1,1,1,2,1,,7,3,13,2,2,1,9,11,4,1,21,1,1,13,4,6,12
2020-11-27,1,16,3,2,2,,1,,1,2,1,3,6,7,14,6,1,1,10,41,2,3,1,1,15,3,2,44,1,1,1,12,3,2,3,2,2,13,38,1,2,3,8,4,3,23,3,3,2,3,1,,1,25,25,7,3,10,3,97,1,2,2,1,17,3,1,1,3,5,2,1,1,3,5,,1,7,2,4,2,1,9,1,4,1,56,2,2,4,8,4,2,4,40,2,3,2,15,,1,1,7,3,1,2,4,8,1,5,11,24,1,8,1,4,1,1,1,,6,1,7,24,9,2,5,1,3,5,18,1,,41,1,,,10,16,5,1,1,1,2,1,,7,3,13,2,2,1,9,11,4,1,21,2,1,13,5,6,15
2020-11-28,1,16,3,2,2,,1,,1,2,1,3,6,7,14,6,1,1,10,41,2,3,2,1,15,3,2,44,1,2,1,13,3,2,3,3,2,13,38,1,2,3,8,5,3,23,3,3,2,3,1,,1,25,26,7,3,10,3,100,1,3,2,1,18,3,1,1,4,5,2,1,1,3,5,,1,7,2,4,2,1,9,1,4,1,58,2,2,4,8,4,2,4,40,2,3,2,15,,1,1,7,3,1,2,4,8,1,5,11,24,1,9,1,4,1,1,1,,6,1,7,24,9,2,5,1,3,5,18,1,,44,1,,,12,17,5,1,1,1,2,1,,8,5,13,2,2,1,9,11,4,1,21,2,1,13,5,6,16
2020-11-29,1,16,3,2,2,,1,,1,2,1,3,6,7,15,7,1,1,10,42,2,4,2,1,15,4,2,45,1,2,1,14,3,2,3,3,2,13,39,1,2,3,8,5,3,23,3,3,2,3,1,,1,26,26,7,3,10,3,103,1,3,2,1,20,3,1,1,4,5,2,1,1,3,5,,1,9,2,4,2,1,9,1,4,1,59,2,2,4,8,4,2,4,41,3,3,2,15,,1,1,7,3,2,2,4,8,1,5,11,24,1,9,1,5,1,1,1,,7,1,7,26,9,2,5,1,3,6,18,1,,47,1,,,13,17,5,1,1,1,2,1,,8,5,14,2,2,1,9,11,4,1,21,2,1,13,5,6,16
2020-11-30,1,16,3,2,2,,1,,1,2,1,3,6,8,16,8,1,1,10,42,3,4,2,1,16,6,2,45,1,3,1,15,3,2,3,3,2,13,39,1,2,4,8,5,3,23,3,3,2,4,1,,1,26,28,7,3,11,3,103,1,3,2,1,20,3,1,1,4,5,3,1,1,3,5,,1,9,3,4,2,1,9,1,4,1,59,2,2,4,8,4,2,4,42,3,3,2,15,,1,1,7,3,2,2,4,8,1,5,11,24,1,9,1,6,1,1,1,,7,1,7,26,9,2,5,1,3,6,18,1,,49,1,,1,14,17,5,1,1,1,2,1,,8,5,14,2,2,1,9,11,4,1,21,2,1,13,5,6,16
2020-12-01,1,17,3,2,2,,1,,1,3,1,3,6,8,18,10,1,1,11,42,3,5,2,1,17,6,2,45,1,4,1,16,3,2,3,3,2,13,40,1,2,4,8,5,3,25,3,3,2,4,1,,1,26,32,7,3,12,3,104,1,3,2,1,20,3,1,1,4,6,3,1,1,3,5,,1,9,3,4,2,2,9,1,4,1,60,2,2,4,8,4,2,5,42,3,3,2,16,,1,1,7,3,2,2,4,8,1,5,11,24,1,9,1,7,1,1,1,,8,1,8,27,9,2,5,1,4,8,18,1,,51,1,,1,19,17,5,1,1,1,2,1,1,8,5,15,2,2,1,9,11,4,1,21,2,1,14,5,6,16
2020-12-02,1,18,3,2,2,,2,,1,3,1,3,6,8,19,11,1,1,12,42,3,5,2,1,17,6,2,46,1,4,1,16,3,2,3,3,2,13,40,1,2,4,9,5,3,25,3,3,2,4,1,1,1,26,32,8,3,12,3,106,1,3,2,2,20,3,1,1,4,6,3,1,1,3,5,,1,9,3,4,2,2,9,1,4,1,61,2,2,5,8,5,2,5,42,3,3,2,16,1,1,1,7,3,2,2,4,8,1,5,11,24,1,9,1,7,1,1,1,,9,1,8,29,9,2,5,1,4,8,18,1,,52,1,,1,19,19,5,1,1,1,2,1,1,9,5,15,2,2,1,9,11,4,1,21,2,1,14,5,6,16
2020-12-03,1,19,3,2,2,,2,,1,3,1,3,6,8,21,11,1,1,12,42,3,5,2,1,17,9,2,46,1,4,1,17,3,2,3,3,2,13,40,1,2,5,9,5,3,26,3,3,2,4,1,2,1,26,32,9,3,13,3,108,1,3,2,2,20,3,1,1,4,6,3,1,1,3,5,1,1,9,3,5,2,2,9,1,4,1,65,2,2,5,8,5,2,5,43,4,3,2,19,2,1,1,7,3,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,10,1,10,30,9,3,5,1,4,8,18,1,1,55,1,1,1,19,19,6,1,1,2,2,1,1,10,5,15,2,2,1,10,12,4,1,21,2,1,14,6,6,17
2020-12-04,1,20,3,2,2,,2,,1,3,1,4,7,8,21,11,1,1,12,42,3,5,2,2,17,10,2,46,1,5,1,17,3,2,3,3,2,13,40,1,2,5,9,5,3,26,3,3,2,4,1,2,1,26,33,9,3,14,3,112,1,3,2,3,20,3,1,1,4,6,3,1,1,3,5,1,1,9,3,5,3,2,9,1,4,1,67,2,2,5,8,5,2,6,44,4,3,2,19,2,1,1,7,3,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,10,1,10,30,9,3,5,1,4,8,18,1,1,56,1,1,1,19,19,6,1,1,2,2,1,1,10,5,16,2,2,1,13,12,4,1,21,2,1,14,6,6,17
2020-12-05,1,21,3,2,2,,2,,2,3,1,4,7,8,21,11,1,1,12,43,3,5,2,2,17,10,2,46,1,5,1,18,4,2,3,3,2,13,40,1,2,5,9,5,3,27,3,3,2,4,1,2,1,26,33,9,3,16,3,112,1,3,2,3,20,3,1,1,4,6,3,1,1,3,5,1,1,9,3,5,3,3,9,1,4,1,72,2,2,5,8,5,2,7,45,4,3,2,19,2,1,1,7,3,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,10,1,12,30,9,3,5,1,4,8,18,1,1,58,1,1,1,19,19,6,1,1,2,2,1,1,10,5,16,2,2,1,13,12,4,1,21,2,1,14,6,6,17
2020-12-06,1,22,3,2,2,,2,1,2,3,1,4,8,8,22,12,1,1,13,43,3,5,2,2,17,10,2,46,1,5,1,18,4,2,3,3,2,13,41,1,2,5,11,5,3,27,3,3,2,5,1,2,1,26,33,9,3,17,3,114,1,3,2,3,21,3,1,1,5,6,3,1,1,3,5,1,1,10,3,5,3,3,9,1,4,1,77,2,2,5,8,6,2,7,46,4,3,2,21,2,1,1,7,3,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,11,1,12,30,9,3,5,2,4,8,18,1,1,58,1,1,1,19,19,6,1,1,2,2,1,1,10,6,16,2,2,1,13,12,4,1,21,2,1,14,6,6,17
2020-12-07,1,22,3,2,2,,2,1,2,3,1,4,8,8,22,14,1,2,13,44,3,5,2,3,17,10,2,46,1,5,1,18,4,3,3,3,2,13,41,1,2,5,12,5,3,27,3,3,2,5,1,2,1,26,34,9,3,18,3,119,1,3,2,3,21,3,1,1,5,6,4,1,1,3,5,1,1,10,3,5,3,3,10,1,4,2,79,3,2,6,8,6,2,7,47,4,4,2,23,2,1,2,8,4,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,11,1,13,30,9,3,5,2,4,8,18,1,1,58,1,1,1,19,19,6,1,1,2,2,1,1,10,7,16,2,2,1,14,12,4,1,21,2,1,14,6,6,17
2020-12-08,1,22,3,2,2,,2,1,2,3,1,4,8,8,22,14,1,2,13,45,3,5,2,3,17,12,2,46,1,6,1,18,4,3,3,3,2,13,41,1,2,5,12,5,3,27,3,3,2,6,1,2,1,26,34,9,3,18,3,123,1,3,2,3,21,3,1,1,5,6,4,1,1,3,5,1,1,10,3,5,3,3,10,1,4,2,82,3,2,6,8,6,2,8,47,4,4,2,24,3,1,2,8,4,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,,11,1,14,31,9,3,5,2,4,8,18,1,1,58,1,1,1,19,19,6,1,1,2,2,1,1,10,9,16,2,2,1,14,12,4,1,21,2,1,14,6,6,17
2020-12-09,1,22,3,2,2,,2,1,2,4,1,4,8,8,22,16,1,2,13,45,3,5,3,3,17,13,2,47,1,9,1,18,4,3,3,3,2,13,41,1,2,5,12,5,3,27,3,3,2,6,1,2,1,26,34,9,3,18,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,10,1,4,2,85,3,2,6,8,6,2,8,47,4,4,2,25,3,1,2,8,4,2,2,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,1,16,34,10,4,5,2,4,8,18,1,1,59,1,1,1,19,19,6,1,1,2,2,1,1,10,10,16,2,2,1,14,12,4,1,21,2,1,14,6,6,17
2020-12-10,1,24,3,2,2,1,2,1,2,4,1,4,8,8,22,16,1,2,13,45,3,6,3,3,18,13,2,47,1,11,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,3,18,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,93,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,3,11,11,16,2,2,1,14,12,5,1,21,2,1,14,6,6,17
2020-12-11,1,24,3,2,2,1,2,1,2,5,1,4,8,8,23,16,1,2,13,45,3,6,3,3,18,14,2,47,1,11,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,4,19,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,95,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,4,11,11,16,2,2,1,17,12,5,1,21,2,1,14,6,6,17
2020-12-12,1,25,3,2,2,1,2,1,2,5,1,4,8,8,23,17,1,2,13,45,3,6,3,3,18,15,2,47,1,12,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,4,19,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,95,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,4,11,11,16,2,2,1,17,12,5,1,21,2,1,14,6,6,17
2020-12-13,1,25,3,2,2,1,2,1,2,5,1,4,8,8,23,17,1,2,13,45,3,6,3,3,18,15,2,47,1,12,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,4,19,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,95,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,4,11,11,16,2,2,1,17,12,5,1,21,2,1,14,6,6,17
2020-12-14,1,25,3,2,2,1,2,1,2,5,1,4,8,8,23,17,1,2,13,45,3,6,3,3,18,15,2,47,1,12,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,4,19,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,95,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,4,11,11,16,2,2,1,17,12,5,1,21,2,1,14,6,6,17
2020-12-15,1,25,3,2,2,1,2,1,2,5,1,4,8,8,23,17,1,2,13,45,3,6,3,3,18,15,2,47,1,12,1,19,4,3,3,3,2,13,41,1,2,5,12,6,3,27,3,3,2,6,1,2,1,26,34,9,4,19,3,124,1,3,2,4,21,3,1,1,5,6,4,1,1,3,5,1,2,10,3,5,3,3,11,1,4,2,95,3,2,6,8,6,2,8,47,4,4,2,26,3,1,2,8,4,2,3,4,8,1,5,11,24,1,10,1,7,1,1,1,1,11,2,17,35,10,4,5,2,4,8,18,1,1,62,1,1,1,19,19,6,1,1,2,2,1,4,11,11,16,2,2,1,17,12,5,1,21,2,1,14,6,6,17
